region_name,country_code,country_name,location_code,location_name,date,type_name,abundance
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Paper: Bags [60],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Paper: Cardboard [61],4
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-04-28,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-07-17,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-10-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-01-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-04-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-07-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-10-07,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-02-21,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-04-24,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-06-15,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-10-17,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-01-07,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-04-24,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-06-25,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-10-23,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-04-20,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-07-24,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-10-25,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-01-18,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-04-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-07-20,Paper: Cardboard [61],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-10-18,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-12-24,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-04-19,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-07-07,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-10-22,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-01-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-04-14,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-07-11,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Paper: Cardboard [61],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-04-28,Paper: Purepak [118],4
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-07-17,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-10-11,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-01-19,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-04-19,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-07-19,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-10-07,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-02-21,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-04-24,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-06-15,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-10-17,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-01-07,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-04-24,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-06-25,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-10-23,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Paper: Purepak [118],6
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Paper: Purepak [118],6
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-04-20,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-07-24,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-10-25,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-01-18,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-04-11,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-07-20,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-10-18,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-12-24,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-04-19,Paper: Purepak [118],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-07-07,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-10-22,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-01-11,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-04-14,Paper: Purepak [118],3
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-07-11,Paper: Purepak [118],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Paper: Purepak [118],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Paper: Tetrapak [62],3
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Paper: Tetrapak [62],4
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Paper: Tetrapak [62],4
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Paper: Tetrapak [62],5
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-04-28,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-07-17,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-10-11,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-01-19,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-04-19,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-07-19,Paper: Tetrapak [62],3
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-10-07,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-02-21,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-04-24,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-06-15,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-10-17,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-01-07,Paper: Tetrapak [62],5
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-04-24,Paper: Tetrapak [62],3
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-06-25,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-10-23,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Paper: Tetrapak [62],4
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Paper: Tetrapak [62],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Paper: Tetrapak [62],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Paper: Tetrapak [62],7
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Paper: Tetrapak [62],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Paper: Tetrapak [62],0
